business_id,name,neighborhood,categories,GoodForMeal
KOPittXGiS_CpoAYdPpqGQ,Pearl,The Strip,"Nightlife, Restaurants, Bars, Chinese","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
mgc8BmE6Tdt4MVOy6siZoA,Food Court at Fashion Show Mall,The Strip,"Food, Restaurants, Food Court","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
4Pb7SlTK89uSdqOwMNM35A,Tequila Taqueria,The Strip,"Restaurants, Burgers, Beer Bar, Nightlife, Bars, Mexican, Tex-Mex, Cocktail Bars","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
3j_mvJHnT7nJd7su_7zazw,Ginseng 3,The Strip,"Japanese, Restaurants, Korean, Chinese","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
sE5VWCcRZ_jzbmOdXEIj8w,Monte Carlo Hotel and Casino Food Court,The Strip,"Casinos, Arts & Entertainment, Restaurants, Food Court","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
Fv3jcRVP8WBEdTR8E4l1hQ,World's Fare Buffet,The Strip,"Buffets, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
#NAME?,Barista Bagels,The Strip,"Food, Restaurants, Coffee & Tea, Bagels, Breakfast & Brunch","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
b-RSw4G3HJvGfwvRLzuLPw,SUGARCANE Raw Bar Grill,The Strip,"Restaurants, American (New), Coffee & Tea, Nightlife, Cocktail Bars, Tapas Bars, Desserts, Tapas/Small Plates, American (Traditional), Bars, Wine Bars, Food","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
TXS-9SUkjpZFz29XOB1SPg,M&M Soul Food Cafe,The Strip,"Coffee & Tea, Food, Soul Food, Breakfast & Brunch, Cafes, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
I4Nr-MVc26qWr08-S3Q1ow,Greenberg's Deli,The Strip,"Delis, Restaurants, Sandwiches, Pizza","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
ABJjxuO6oh5D9R48-eAUdQ,The Buffet at Luxor,The Strip,"Arts & Entertainment, Buffets, Casinos, Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
ZQ4iaZ-9952plCoDEryMjA,OTORO Robata Grill & Sushi,The Strip,"Sushi Bars, Asian Fusion, Japanese, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
mqIpIqxnT7f94eilrNkZOw,Kapit Bahay,The Strip,"Restaurants, Filipino","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
VIH-XvIPwAh3NqLmDbvZKw,Pho at The Coffee Shop,The Strip,"Vietnamese, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
ta8x5JgBJnKaDWfYvpEYnw,Manchu Wok,The Strip,"Chinese, Restaurants, Fast Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
TN89zi12H1TXgFoELFCE4w,1923 Bourbon Bar,The Strip,"Restaurants, American (Traditional), Cocktail Bars, Venues & Event Spaces, Music Venues, Lounges, Event Planning & Services, Nightlife, Bars, Arts & Entertainment","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
naRs_pZV1k6ANa6Hd_VHsw,Panda Express,The Strip,"Restaurants, Fast Food, Chinese","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
etid3CozFvEOFcvDwHXsDw,Harvest by Roy Ellamar,The Strip,"Restaurants, American (New)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
H-WYHSzXPWS9Avj0W6SRpg,The Buffet at Excalibur,The Strip,"Buffets, Restaurants, Breakfast & Brunch","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
VJNR3RGqrgi-LRu70eL4sg,South Beach Food Court,The Strip,"Food Court, Fast Food, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
lKq4Qsz13FDcAVgp49uukQ,Slice of Vegas,The Strip,"Beer, Wine & Spirits, Food, Nightlife, Italian, Restaurants, Bars, Pizza, Vegan","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
jbbFSVdIrac2QBuSV-NBLw,Cafe Belle Madeleine,The Strip,"Cafes, Restaurants, Bakeries, Food","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"
Nv8p5Hpf3dfAPx14yoRaBA,Nosh,The Strip,"Bakeries, Sandwiches, Restaurants, Bagels, Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
Uux8P1ruzjPTQgOeYx68rg,Nook Café,The Strip,"Cafes, Restaurants, Coffee & Tea, Food, Breakfast & Brunch","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
1CR2ddUcjYYwRd5JLtiRrw,Hard Rock Cafe,The Strip,"American (New), Breakfast & Brunch, Restaurants, American (Traditional), Burgers, Music Venues, Nightlife, Arts & Entertainment","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
55FnSahXfQoiueQjrKC86w,Bellagio Patisserie,The Strip,"Restaurants, Desserts, Coffee & Tea, Food, Cafes","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
xfWdUmrz2ha3rcigyITV0g,Gordon Ramsay Burger,The Strip,"Burgers, Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
c61LbN1s5qF-k52ReVbQjQ,Denny's,The Strip,"American (Traditional), Restaurants, Breakfast & Brunch, Diners","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
Km7BcCSXb78oymx-Ek2P9w,Husongs Cantina,The Strip,"Restaurants, Mexican",
#NAME?,Sugar Factory,The Strip,"American (New), Nightlife, Flowers & Gifts, Bars, Cocktail Bars, Restaurants, Specialty Food, Food, Candy Stores, Gift Shops, Shopping, Chocolatiers & Shops","{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
UZYTFPPJuO2qOP1S2NkAtQ,Catfish Alley,The Strip,"Southern, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
emCZVTnhkDEQUaAz5wJq1w,Johnny Rockets,The Strip,"American (Traditional), Diners, Restaurants, Food, Burgers","{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
dYMhfzyZyklXELmYq_wfKg,Flavors The Buffet,The Strip,"Restaurants, Buffets","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
5VXlHFrYZZzj7zfZEsz5nQ,Dragon Noodle Co.,The Strip,"Chinese, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
yEyA7uILKG97qnyx3K2WAg,Center Cut Steakhouse,The Strip,"Restaurants, Steakhouses","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
EEePiBwchl-TIBVcTdE0RA,McDonald's,The Strip,"Fast Food, Restaurants, Burgers","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"
Cde8PHRM5c359-dnCUk7KQ,Kokomo's Steak & Seafood,The Strip,"Steakhouses, Seafood, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
EkuSy_kM8dpGrlb2pTxCBw,Ginseng Korean BBQ II,The Strip,"Restaurants, Korean, Barbeque","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
BvV9SSaQhC4fvpC3XyQjjA,Island Flavor,The Strip,"Restaurants, Italian, Hawaiian","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
LN0JGAl8Rr_r_5t_X8Kz6g,Fellini's Ristorante,The Strip,"Italian, Restaurants, Steakhouses, Pizza","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
07AZL5XenCQ_-op_onKLdw,BLT Steak,The Strip,"Steakhouses, American (Traditional), Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
h2RbC1Lu20L1GHim_p24WQ,Nathan's Famous,The Strip,"Burgers, American (Traditional), Hot Dogs, American (New), Restaurants, Cheesesteaks","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,The Strip,"American (New), American (Traditional), Bars, Restaurants, Nightlife, Burgers","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
uBCRRQJ4ukFaE_UyY6T1uQ,China Grill,The Strip,"Restaurants, Chinese","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
zTNFyAXMEkgVP-o_HTC2xw,Camelot Steakhouse,The Strip,"Steakhouses, Nightlife, Bars, American (Traditional), Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
JXAMnijxRrW-jXHGvDJzzg,California Pizza Kitchen at The Park,The Strip,"Pizza, American (Traditional), Restaurants, American (New), Salad","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
VSKuaELhYMXOpLql_r4Z0A,Canter's Las Vegas,The Strip,"Delis, Restaurants","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
nbQH8MXjxqsDzHRNTZ8esQ,Zuma Las Vegas,The Strip,"Japanese, Sushi Bars, Restaurants, Nightlife, Bars","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
pKk7jCFIm96qDdk0laVT2w,StripSteak,The Strip,"Cheesesteaks, Steakhouses, American (New), Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
UN_6ebslv5cxdDmZAX3ivQ,Luna Lounge,The Strip,"Tapas Bars, Lounges, Bars, Nightlife, Hookah Bars, Restaurants","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
#NAME?,Smashburger,The Strip,"Burgers, Restaurants","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
ZrXYLXcEcDvYYBErmafobg,Marketplace Café,The Strip,"Restaurants, American (New), Diners, Cafes","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
U-zsJM-VN89i3PbaIbKmJw,The Pub at Monte Carlo,The Strip,"Restaurants, Nightlife, American (Traditional), Breakfast & Brunch, Pubs, Bars","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
GTR39A2jwNIS_NV8q2r_JA,B&B Ristorante,The Strip,"Seafood, Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
afMwlotE4c2nBLilhaOxhw,D'Amore's Famous Pizza,The Strip,"Gluten-Free, Pizza, Restaurants, Food",
#NAME?,Jaburritos,The Strip,"Restaurants, Sushi Bars, Seafood, Japanese, Asian Fusion, Mexican","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
ntfDRwVlUb3nmWdMdPjq0Q,The Grand Wok and Sushi Bar,The Strip,"Japanese, Sushi Bars, Restaurants, Asian Fusion","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
v1qrnmnj_t7OoqBX_jHWVA,Good2Go,The Strip,"Restaurants, Pizza","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
wtg854TL8XL454Nm7T1UJA,Hot Dogs at Slots of Fun,The Strip,"Hot Dogs, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
M7ZuMAutAtvplANHiOz_ug,Subway,The Strip,"Restaurants, Sandwiches, Fast Food","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
ubz4CaZXagQuGv2N9gFAdw,Botero,The Strip,"Steakhouses, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
VsewHMsfj1Mgsl2i_hio7w,LAVO Italian Restaurant & Lounge,The Strip,"Dance Clubs, Breakfast & Brunch, Bars, Lounges, Restaurants, Italian, Nightlife","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
FWBWBnM2zjycBI7QrayklA,Johnny Rockets,The Strip,"Restaurants, Burgers, Sandwiches, Fast Food, Salad, American (Traditional), Diners","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
zwddv6HjTjDx9fOr3MFtwQ,Quesadilla,The Strip,"Restaurants, Mexican","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
s2X_2ri_9Krm0xuciKCR-Q,Bacio Italian Cuisine,The Strip,"Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
yjME88ri8wpBDm6i0xoi9Q,Avenue Cafe,The Strip,"Nightlife, Bars, American (Traditional), Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
TSHrEyqHJbBbjmnwwmEN8w,Shintaro,The Strip,"Japanese, Sushi Bars, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
LQg6wHIu5SGsWI0U5siclw,Shake Shack,The Strip,"Fast Food, Food, Burgers, Restaurants, Ice Cream & Frozen Yogurt","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
LJvGjabschy4zGXwnAk2Wg,Zanzibar Cafe,The Strip,"Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
zcgArjObRzQRH6MaqTPDmQ,Cafe Nikki,The Strip,"Restaurants, Cafes, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
oqmdX4OskD9-9YGGsYw6LA,Casa Nicola,The Strip,"Restaurants, Italian","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
9R2UXiCt1DgV8Yhm3WX2KA,McDonald's,The Strip,"Coffee & Tea, Restaurants, Food, Fast Food, Burgers","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"
JIG5xGUdWbaaPeo3MDonYg,Very Venice,The Strip,"Bars, Nightlife, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
GMBvBDKgOT51xDTpGVphBw,Bombay Indian Cuisine,The Strip,"Halal, Indian, Restaurants, Pakistani","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
YuiM5VKscO8rS1EX7f19_g,Fleur by Hubert Keller,The Strip,"French, American (New), Restaurants, Tapas/Small Plates","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
a3APDveO8DSEIp7o1f24hw,Zoozacrackers Deli,The Strip,"Delis, Sandwiches, Burgers, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
PWjgwphd2prhtqTPWwLbXw,Stage Deli Of Las Vegas,The Strip,"Delis, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
5uk8eUTiRS_Y5p_EjnrfkQ,Bonanno's New York Pizzeria,The Strip,"Pizza, Restaurants","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
gdWy-x5KbCbMrwIwI87mMg,Old Homestead Steakhouse,The Strip,"Steakhouses, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
ijg7qQCYnhUWBd5JUxbfvA,Roxy's Diner,The Strip,"Breakfast & Brunch, Food, Restaurants, Desserts, Burgers, Diners","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
JXYeMN_VyIZyrveANnIVpA,Subway,The Strip,"Restaurants, Fast Food, Sandwiches","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,The Strip,"Buffets, American (New), Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
mlXQFMNrCFgnOjQhylD9yw,Pizza Hut,The Strip,"Food, Restaurants, Pizza, Italian, Pasta Shops, Specialty Food, Chicken Wings","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
KYr67K-Ot9HKkv90KaXL5w,Crazy Crepes,The Strip,"Creperies, Restaurants","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
Zdg1CnOe2zVDf5Egzf9RXw,Denny's,The Strip,"Restaurants, Diners, American (Traditional), Food, Breakfast & Brunch","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
MAuSh7NKoT__CQ4BumoayA,T&T - Tacos & Tequila,The Strip,"Mexican, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
KRaxPApQv43oX6Dcv3jKQA,Beach Café,The Strip,"Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
RSOinkOUpxm0mGw1IWr4Xw,Katsuya,The Strip,"Restaurants, Japanese, Sushi Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
uROK7Qw2-54oLn69gPHveA,Java Coast Cafe,The Strip,"Creperies, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"
yniif9v-2PpVIbsotxv6OA,Dino's Little Italy,The Strip,"Italian, Pizza, Restaurants",
SgGsN9Uc8bSkE0p5IAkMAQ,Subway,The Strip,"Fast Food, Restaurants, Sandwiches","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
t8rluekhg8LVJXwbTYaZVQ,KFC,The Strip,"Restaurants, Fast Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
Ou8pYS24azDWG0ru_vUcqg,Lago Buffet,The Strip,"Restaurants, Hotels & Travel, Casinos, Hotels, Arts & Entertainment, Buffets, Event Planning & Services","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
rj1k50ClMKuKdnLtQUDIag,Ichiban,The Strip,"Chinese, Restaurants, Japanese",
sppmLnZKcbQ6cR2JIFL84g,Pan Asian Express,The Strip,"Pan Asian, Chinese, Asian Fusion, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
